,index,YYYY,State,COUNTY,FIPS_State,FIPS_County,FIPS_Combined,SubstanceName,DrugReports,TotalDrugReportsCounty,TotalDrugReportsState
4119,16670,2016,OH,ASHLAND,39,5,39005,Acryl fentanyl,3,1202,115276
4120,16671,2016,OH,ASHLAND,39,5,39005,Hydrocodone,12,1202,115276
4121,16672,2016,OH,ASHLAND,39,5,39005,Tramadol,7,1202,115276
4122,16673,2016,OH,ASHTABULA,39,7,39007,Hydromorphone,2,1200,115276
4123,16674,2016,OH,ATHENS,39,9,39009,Fentanyl,6,698,115276
4124,16675,2016,OH,ATHENS,39,9,39009,Hydrocodone,20,698,115276
4125,16676,2016,OH,ATHENS,39,9,39009,Tramadol,3,698,115276
4126,16677,2016,OH,AUGLAIZE,39,11,39011,Furanyl fentanyl,1,251,115276
4127,16678,2016,OH,AUGLAIZE,39,11,39011,Oxycodone,12,251,115276
4128,16697,2016,OH,BROWN,39,15,39015,Buprenorphine,16,340,115276
4129,16698,2016,OH,BROWN,39,15,39015,Hydrocodone,11,340,115276
4130,16699,2016,OH,BROWN,39,15,39015,Tramadol,3,340,115276
4131,16703,2015,OH,SANDUSKY,39,143,39143,Codeine,1,542,109150
4132,16704,2015,OH,SANDUSKY,39,143,39143,Hydrocodone,16,542,109150
4133,16705,2015,OH,SANDUSKY,39,143,39143,Tramadol,6,542,109150
4134,16709,2015,OH,SHELBY,39,149,39149,Oxycodone,3,391,109150
4135,16716,2015,OH,STARK,39,151,39151,Buprenorphine,34,3670,109150
4136,16717,2015,OH,STARK,39,151,39151,Fentanyl,99,3670,109150
4137,16718,2015,OH,STARK,39,151,39151,Morphine,7,3670,109150
4138,16719,2015,OH,SUMMIT,39,153,39153,Oxymorphone,3,1810,109150
4139,16727,2015,OH,TRUMBULL,39,155,39155,Oxycodone,118,1878,109150
4140,16728,2015,OH,TUSCARAWAS,39,157,39157,Fentanyl,8,477,109150
4141,16730,2015,OH,UNION,39,159,39159,Heroin,26,226,109150
4142,16736,2015,OH,WASHINGTON,39,167,39167,Buprenorphine,9,446,109150
4143,16737,2015,OH,WASHINGTON,39,167,39167,Morphine,1,446,109150
4144,16738,2015,OH,WAYNE,39,169,39169,Tramadol,4,730,109150
4145,16745,2015,OH,WOOD,39,173,39173,Codeine,3,804,109150
4146,16746,2015,OH,WOOD,39,173,39173,Hydrocodone,10,804,109150
4147,16747,2015,OH,WOOD,39,173,39173,Tramadol,1,804,109150
4148,16749,2015,OH,WYANDOT,39,175,39175,Hydrocodone,4,129,109150
4149,16750,2015,OH,WYANDOT,39,175,39175,Oxycodone,14,129,109150
4150,16755,2016,OH,ADAMS,39,1,39001,Tramadol,2,365,115276
4151,16761,2016,OH,ALLEN,39,3,39003,3-Methylfentanyl,5,712,115276
4152,16764,2016,OH,ASHLAND,39,5,39005,Oxycodone,37,1202,115276
4153,16765,2016,OH,ASHLAND,39,5,39005,Oxymorphone,2,1202,115276
4154,16766,2016,OH,ASHTABULA,39,7,39007,ANPP,1,1200,115276
4155,16767,2016,OH,ASHTABULA,39,7,39007,Codeine,4,1200,115276
4156,16768,2016,OH,ASHTABULA,39,7,39007,Hydrocodone,21,1200,115276
4157,16769,2016,OH,ASHTABULA,39,7,39007,Methadone,3,1200,115276
4158,16770,2016,OH,ASHTABULA,39,7,39007,Tramadol,6,1200,115276
4159,16771,2016,OH,AUGLAIZE,39,11,39011,Codeine,1,251,115276
4160,16772,2016,OH,AUGLAIZE,39,11,39011,Heroin,18,251,115276
4161,16783,2016,OH,BELMONT,39,13,39013,Heroin,80,446,115276
4162,16806,2015,OH,WASHINGTON,39,167,39167,Hydromorphone,1,446,109150
4163,16811,2015,OH,WAYNE,39,169,39169,Fentanyl,32,730,109150
4164,16812,2015,OH,WAYNE,39,169,39169,Hydrocodone,16,730,109150
4165,16813,2015,OH,WAYNE,39,169,39169,Morphine,8,730,109150
4166,16841,2016,OH,ALLEN,39,3,39003,Morphine,3,712,115276
4167,16844,2016,OH,ASHLAND,39,5,39005,Carfentanil,11,1202,115276
4168,16845,2016,OH,ASHLAND,39,5,39005,Hydromorphone,1,1202,115276
4169,16846,2016,OH,ASHTABULA,39,7,39007,Oxycodone,31,1200,115276
4170,16847,2016,OH,ASHTABULA,39,7,39007,U-47700,5,1200,115276
4171,16858,2016,OH,BELMONT,39,13,39013,3-Methylfentanyl,1,446,115276
4172,16859,2016,OH,BELMONT,39,13,39013,Codeine,1,446,115276
4173,16860,2016,OH,BELMONT,39,13,39013,Furanyl fentanyl,1,446,115276
4174,16861,2016,OH,BELMONT,39,13,39013,Morphine,2,446,115276
4175,16873,2016,OH,BROWN,39,15,39015,Carfentanil,2,340,115276
4176,16881,2016,OH,BUTLER,39,17,39017,Oxycodone,119,2706,115276
4177,16882,2016,OH,BUTLER,39,17,39017,Oxymorphone,3,2706,115276
4178,16883,2016,OH,BUTLER,39,17,39017,U-47700,2,2706,115276
4179,16897,2016,OH,CHAMPAIGN,39,21,39021,Oxycodone,8,275,115276
4180,16898,2016,OH,CHAMPAIGN,39,21,39021,Tramadol,3,275,115276
4181,16910,2015,OH,MEDINA,39,103,39103,Oxycodone,49,1155,109150
4182,16911,2015,OH,MEDINA,39,103,39103,Tramadol,9,1155,109150
4183,16912,2015,OH,MERCER,39,107,39107,Codeine,1,146,109150
4184,16916,2015,OH,MIAMI,39,109,39109,Fentanyl,15,696,109150
4185,16917,2015,OH,MIAMI,39,109,39109,Oxymorphone,1,696,109150
4186,16921,2015,OH,MONROE,39,111,39111,Methadone,1,92,109150
4187,16928,2015,OH,MONTGOMERY,39,113,39113,Codeine,6,8359,109150
4188,16929,2015,OH,MONTGOMERY,39,113,39113,Morphine,23,8359,109150
4189,16949,2015,OH,PAULDING,39,125,39125,Heroin,15,211,109150
4190,16956,2015,OH,PICKAWAY,39,129,39129,Fentanyl,2,443,109150
4191,16957,2015,OH,PICKAWAY,39,129,39129,Oxymorphone,2,443,109150
4192,16958,2015,OH,PICKAWAY,39,129,39129,Tramadol,3,443,109150
4193,16961,2015,OH,PIKE,39,131,39131,Buprenorphine,5,196,109150
4194,16964,2015,OH,PORTAGE,39,133,39133,Heroin,223,2049,109150
4195,16965,2015,OH,PORTAGE,39,133,39133,Methadone,4,2049,109150
4196,16981,2015,OH,PUTNAM,39,137,39137,Hydrocodone,2,31,109150
4197,16985,2015,OH,RICHLAND,39,139,39139,Acetyl fentanyl,1,886,109150
4198,16986,2015,OH,RICHLAND,39,139,39139,Fentanyl,8,886,109150
4199,16987,2015,OH,RICHLAND,39,139,39139,Oxymorphone,1,886,109150
4200,16998,2015,OH,SCIOTO,39,145,39145,Fentanyl,17,734,109150
4201,16999,2015,OH,SCIOTO,39,145,39145,Oxycodone,50,734,109150
4202,17000,2015,OH,SCIOTO,39,145,39145,Oxymorphone,6,734,109150
4203,17001,2015,OH,VINTON,39,163,39163,Tramadol,2,160,109150
4204,17004,2015,OH,WARREN,39,165,39165,Hydrocodone,28,1356,109150
4205,17005,2015,OH,WARREN,39,165,39165,Methadone,6,1356,109150
4206,17006,2015,OH,WARREN,39,165,39165,Tramadol,10,1356,109150
4207,17015,2015,OH,WAYNE,39,169,39169,Acetyl fentanyl,1,730,109150
4208,17017,2015,OH,WILLIAMS,39,171,39171,Heroin,4,16,109150
4209,17021,2015,OH,WYANDOT,39,175,39175,Methadone,1,129,109150
4210,17028,2016,OH,ADAMS,39,1,39001,Fentanyl,30,365,115276
4211,17045,2016,OH,ASHLAND,39,5,39005,Codeine,1,1202,115276
4212,17046,2016,OH,ASHLAND,39,5,39005,Heroin,184,1202,115276
4213,17047,2016,OH,ASHLAND,39,5,39005,Methadone,4,1202,115276
4214,17048,2016,OH,ASHTABULA,39,7,39007,Furanyl fentanyl,4,1200,115276
4215,17049,2016,OH,ATHENS,39,9,39009,Buprenorphine,71,698,115276
4216,17050,2016,OH,ATHENS,39,9,39009,Morphine,4,698,115276
4217,17057,2016,OH,BELMONT,39,13,39013,Oxycodone,32,446,115276
4218,17070,2016,OH,BROWN,39,15,39015,Fentanyl,24,340,115276
4219,17071,2016,OH,BROWN,39,15,39015,Morphine,1,340,115276
4220,17076,2016,OH,BUTLER,39,17,39017,Hydrocodone,39,2706,115276
4221,17077,2016,OH,BUTLER,39,17,39017,Methadone,7,2706,115276
4222,17078,2016,OH,BUTLER,39,17,39017,Tramadol,9,2706,115276
4223,17096,2016,OH,CHAMPAIGN,39,21,39021,Furanyl fentanyl,2,275,115276
4224,17097,2016,OH,CHAMPAIGN,39,21,39021,Methadone,1,275,115276
4225,17104,2016,OH,ALLEN,39,3,39003,Heroin,117,712,115276
4226,17105,2016,OH,ALLEN,39,3,39003,Methadone,1,712,115276
4227,17109,2016,OH,ASHTABULA,39,7,39007,Morphine,4,1200,115276
4228,17110,2016,OH,ATHENS,39,9,39009,Furanyl fentanyl,1,698,115276
4229,17111,2016,OH,ATHENS,39,9,39009,Oxycodone,40,698,115276
4230,17112,2016,OH,AUGLAIZE,39,11,39011,Fentanyl,19,251,115276
4231,17113,2016,OH,AUGLAIZE,39,11,39011,Hydrocodone,6,251,115276
4232,17137,2016,OH,BROWN,39,15,39015,Furanyl fentanyl,2,340,115276
4233,17164,2016,OH,CARROLL,39,19,39019,Oxycodone,1,56,115276
4234,17172,2016,OH,CLARK,39,23,39023,Acryl fentanyl,1,915,115276
4235,17173,2016,OH,CLARK,39,23,39023,Buprenorphine,18,915,115276
4236,17174,2016,OH,CLARK,39,23,39023,Hydrocodone,31,915,115276
4237,17175,2016,OH,CLARK,39,23,39023,Morphine,5,915,115276
4238,17176,2016,OH,CLARK,39,23,39023,Tramadol,3,915,115276
4239,17178,2016,OH,CLERMONT,39,25,39025,Methadone,8,1208,115276
4240,17182,2016,OH,CLINTON,39,27,39027,Tramadol,5,542,115276
4241,17186,2016,OH,COLUMBIANA,39,29,39029,Acetyl fentanyl,17,1315,115276
4242,17187,2016,OH,COLUMBIANA,39,29,39029,Oxycodone,23,1315,115276
4243,17188,2016,OH,COLUMBIANA,39,29,39029,Oxymorphone,1,1315,115276
4244,17189,2016,OH,CRAWFORD,39,33,39033,Methadone,1,515,115276
4245,17194,2016,OH,CUYAHOGA,39,35,39035,Acetyl fentanyl,73,17469,115276
4246,17195,2016,OH,CUYAHOGA,39,35,39035,Oxycodone,404,17469,115276
4247,17196,2016,OH,CUYAHOGA,39,35,39035,Oxymorphone,5,17469,115276
4248,17198,2016,OH,DARKE,39,37,39037,Fentanyl,24,162,115276
4249,17202,2016,OH,ASHLAND,39,5,39005,Buprenorphine,33,1202,115276
4250,17203,2016,OH,ASHTABULA,39,7,39007,3-Methylfentanyl,1,1200,115276
4251,17204,2016,OH,ASHTABULA,39,7,39007,Carfentanil,1,1200,115276
4252,17205,2016,OH,ATHENS,39,9,39009,Codeine,1,698,115276
4253,17206,2016,OH,AUGLAIZE,39,11,39011,Morphine,1,251,115276
4254,17215,2016,OH,BELMONT,39,13,39013,U-47700,2,446,115276
4255,17232,2016,OH,BROWN,39,15,39015,Oxycodone,25,340,115276
4256,17237,2016,OH,BUTLER,39,17,39017,Carfentanil,16,2706,115276
4257,17249,2016,OH,CARROLL,39,19,39019,Buprenorphine,1,56,115276
4258,17254,2016,OH,CHAMPAIGN,39,21,39021,Morphine,1,275,115276
4259,17262,2016,OH,CLARK,39,23,39023,Oxycodone,52,915,115276
4260,17263,2016,OH,CLARK,39,23,39023,Oxymorphone,2,915,115276
4261,17266,2016,OH,CLERMONT,39,25,39025,U-47700,2,1208,115276
4262,17268,2016,OH,CLINTON,39,27,39027,Oxycodone,15,542,115276
4263,17271,2016,OH,COLUMBIANA,39,29,39029,Codeine,1,1315,115276
4264,17272,2016,OH,COLUMBIANA,39,29,39029,Furanyl fentanyl,10,1315,115276
4265,17273,2016,OH,COSHOCTON,39,31,39031,Hydrocodone,11,204,115276
4266,17274,2016,OH,CRAWFORD,39,33,39033,Codeine,12,515,115276
4267,17279,2016,OH,CUYAHOGA,39,35,39035,Hydrocodone,121,17469,115276
4268,17280,2016,OH,DARKE,39,37,39037,Oxycodone,5,162,115276
4269,17284,2016,OH,DELAWARE,39,41,39041,Codeine,2,751,115276
4270,17285,2016,OH,DELAWARE,39,41,39041,Oxycodone,59,751,115276
4271,17286,2016,OH,DELAWARE,39,41,39041,Oxymorphone,3,751,115276
4272,17291,2016,OH,ERIE,39,43,39043,Carfentanil,4,1267,115276
4273,17292,2016,OH,ERIE,39,43,39043,Tramadol,6,1267,115276
4274,17297,2016,OH,FAIRFIELD,39,45,39045,Acetyl fentanyl,1,1294,115276
4275,17298,2016,OH,FAIRFIELD,39,45,39045,Methadone,4,1294,115276
4276,17304,2015,OH,SHELBY,39,149,39149,Morphine,2,391,109150
4277,17314,2015,OH,SUMMIT,39,153,39153,Codeine,8,1810,109150
4278,17315,2015,OH,SUMMIT,39,153,39153,Morphine,5,1810,109150
4279,17320,2015,OH,TRUMBULL,39,155,39155,Buprenorphine,39,1878,109150
4280,17321,2015,OH,TRUMBULL,39,155,39155,Fentanyl,46,1878,109150
4281,17322,2015,OH,UNION,39,159,39159,Fentanyl,3,226,109150
4282,17323,2015,OH,VINTON,39,163,39163,Oxycodone,18,160,109150
4283,17324,2015,OH,VINTON,39,163,39163,Oxymorphone,13,160,109150
4284,17325,2015,OH,WARREN,39,165,39165,Acetyl fentanyl,3,1356,109150
4285,17326,2015,OH,WARREN,39,165,39165,Fentanyl,37,1356,109150
4286,17327,2015,OH,WARREN,39,165,39165,Heroin,220,1356,109150
4287,17335,2015,OH,WAYNE,39,169,39169,Buprenorphine,14,730,109150
4288,17351,2016,OH,ADAMS,39,1,39001,Carfentanil,2,365,115276
4289,17352,2016,OH,ADAMS,39,1,39001,Oxycodone,16,365,115276
4290,17353,2016,OH,ADAMS,39,1,39001,U-47700,1,365,115276
4291,17364,2016,OH,ALLEN,39,3,39003,Buprenorphine,4,712,115276
4292,17370,2016,OH,ASHTABULA,39,7,39007,Acetyl fentanyl,1,1200,115276
4293,17371,2016,OH,ASHTABULA,39,7,39007,Fentanyl,145,1200,115276
4294,17372,2016,OH,ASHTABULA,39,7,39007,Heroin,245,1200,115276
4295,17373,2016,OH,ATHENS,39,9,39009,Methadone,1,698,115276
4296,17382,2016,OH,BELMONT,39,13,39013,Buprenorphine,33,446,115276
4297,17383,2016,OH,BELMONT,39,13,39013,Hydrocodone,4,446,115276
4298,17384,2016,OH,BELMONT,39,13,39013,Tramadol,2,446,115276
4299,17402,2016,OH,BUTLER,39,17,39017,Acetyl fentanyl,8,2706,115276
4300,17403,2015,OH,WYANDOT,39,175,39175,Buprenorphine,3,129,109150
4301,17404,2015,OH,WYANDOT,39,175,39175,Morphine,1,129,109150
4302,17420,2016,OH,ALLEN,39,3,39003,Furanyl fentanyl,2,712,115276
4303,17429,2016,OH,ASHLAND,39,5,39005,Fentanyl,37,1202,115276
4304,17430,2016,OH,ASHLAND,39,5,39005,Morphine,1,1202,115276
4305,17431,2016,OH,ASHTABULA,39,7,39007,Buprenorphine,22,1200,115276
4306,17432,2016,OH,ATHENS,39,9,39009,Heroin,89,698,115276
4307,17433,2016,OH,AUGLAIZE,39,11,39011,Buprenorphine,3,251,115276
4308,17441,2016,OH,BELMONT,39,13,39013,Fentanyl,18,446,115276
4309,17458,2016,OH,BROWN,39,15,39015,Heroin,73,340,115276
4310,17459,2016,OH,BROWN,39,15,39015,Methadone,1,340,115276
4311,17476,2016,OH,CARROLL,39,19,39019,Carfentanil,2,56,115276
4312,17480,2016,OH,CHAMPAIGN,39,21,39021,Buprenorphine,7,275,115276
4313,17490,2016,OH,CLARK,39,23,39023,Heroin,173,915,115276
4314,17491,2016,OH,CLARK,39,23,39023,Propoxyphene,1,915,115276
4315,17494,2016,OH,CLERMONT,39,25,39025,Acetyl fentanyl,6,1208,115276
4316,17495,2016,OH,CLERMONT,39,25,39025,Fentanyl,104,1208,115276
4317,17496,2016,OH,CLERMONT,39,25,39025,Morphine,14,1208,115276
4318,17497,2016,OH,CLERMONT,39,25,39025,Tramadol,1,1208,115276
4319,17500,2016,OH,COLUMBIANA,39,29,39029,Hydrocodone,23,1315,115276
4320,17501,2016,OH,COLUMBIANA,39,29,39029,Tramadol,20,1315,115276
4321,17502,2016,OH,CRAWFORD,39,33,39033,Hydrocodone,8,515,115276
4322,17509,2016,OH,CLARK,39,23,39023,Acetyl fentanyl,2,915,115276
4323,17510,2016,OH,CLARK,39,23,39023,Hydromorphone,1,915,115276
4324,17511,2016,OH,CLARK,39,23,39023,Tetrahydrofuran fentanyl,2,915,115276
4325,17514,2016,OH,CLERMONT,39,25,39025,Heroin,274,1208,115276
4326,17515,2016,OH,CLINTON,39,27,39027,Fentanyl,47,542,115276
4327,17516,2016,OH,CLINTON,39,27,39027,Hydrocodone,13,542,115276
4328,17517,2016,OH,CLINTON,39,27,39027,Hydromorphone,1,542,115276
4329,17522,2016,OH,COLUMBIANA,39,29,39029,3-Methylfentanyl,1,1315,115276
4330,17523,2016,OH,COLUMBIANA,39,29,39029,Buprenorphine,48,1315,115276
4331,17524,2016,OH,COLUMBIANA,39,29,39029,Carfentanil,14,1315,115276
4332,17525,2016,OH,COLUMBIANA,39,29,39029,Morphine,3,1315,115276
4333,17526,2016,OH,COSHOCTON,39,31,39031,Buprenorphine,4,204,115276
4334,17527,2016,OH,CRAWFORD,39,33,39033,Carfentanil,2,515,115276
4335,17532,2016,OH,CUYAHOGA,39,35,39035,3-Methylfentanyl,12,17469,115276
4336,17533,2016,OH,CUYAHOGA,39,35,39035,Buprenorphine,106,17469,115276
4337,17534,2016,OH,CUYAHOGA,39,35,39035,Carfentanil,129,17469,115276
4338,17535,2016,OH,CUYAHOGA,39,35,39035,Morphine,34,17469,115276
4339,17536,2016,OH,CUYAHOGA,39,35,39035,U-47700,25,17469,115276
4340,17537,2016,OH,DARKE,39,37,39037,Hydrocodone,7,162,115276
4341,17538,2016,OH,DARKE,39,37,39037,Tramadol,2,162,115276
4342,17544,2016,OH,DEFIANCE,39,39,39039,Fentanyl,37,658,115276
4343,17545,2016,OH,DEFIANCE,39,39,39039,Hydrocodone,16,658,115276
4344,17546,2016,OH,DEFIANCE,39,39,39039,Methadone,3,658,115276
4345,17547,2016,OH,DELAWARE,39,41,39041,Buprenorphine,12,751,115276
4346,17548,2016,OH,DELAWARE,39,41,39041,Morphine,3,751,115276
4347,17556,2016,OH,ERIE,39,43,39043,Heroin,199,1267,115276
4348,17570,2016,OH,FAYETTE,39,47,39047,Oxycodone,19,261,115276
4349,17571,2016,OH,FAYETTE,39,47,39047,Oxymorphone,1,261,115276
4350,17578,2016,OH,FRANKLIN,39,49,39049,Fentanyl,166,9594,115276
4351,17579,2016,OH,FRANKLIN,39,49,39049,U-47700,1,9594,115276
4352,17587,2016,OH,FULTON,39,51,39051,Oxycodone,4,144,115276
4353,17589,2016,OH,GALLIA,39,53,39053,Codeine,2,516,115276
4354,17590,2016,OH,GALLIA,39,53,39053,Hydrocodone,8,516,115276
4355,17592,2016,OH,GEAUGA,39,55,39055,Buprenorphine,3,253,115276
4356,17593,2016,OH,GEAUGA,39,55,39055,Morphine,1,253,115276
4357,17602,2016,OH,DELAWARE,39,41,39041,Carfentanil,2,751,115276
4358,17607,2016,OH,ERIE,39,43,39043,Acryl fentanyl,1,1267,115276
4359,17608,2016,OH,ERIE,39,43,39043,Fentanyl,46,1267,115276
4360,17616,2016,OH,FAIRFIELD,39,45,39045,Carfentanil,1,1294,115276
4361,17617,2016,OH,FAIRFIELD,39,45,39045,Fentanyl,6,1294,115276
4362,17618,2016,OH,FAIRFIELD,39,45,39045,Heroin,195,1294,115276
4363,17619,2016,OH,FAIRFIELD,39,45,39045,Oxycodone,76,1294,115276
4364,17638,2016,OH,FRANKLIN,39,49,39049,Furanyl fentanyl,6,9594,115276
4365,17652,2016,OH,FULTON,39,51,39051,Heroin,11,144,115276
4366,17653,2016,OH,GALLIA,39,53,39053,Hydromorphone,2,516,115276
4367,17654,2016,OH,GEAUGA,39,55,39055,Carfentanil,2,253,115276
4368,17655,2016,OH,GEAUGA,39,55,39055,Fentanyl,47,253,115276
4369,17666,2016,OH,GREENE,39,57,39057,Tramadol,11,1323,115276
4370,17669,2016,OH,GUERNSEY,39,59,39059,Furanyl fentanyl,4,704,115276
4371,17670,2016,OH,HAMILTON,39,61,39061,Buprenorphine,81,17376,115276
4372,17671,2016,OH,HAMILTON,39,61,39061,Codeine,14,17376,115276
4373,17672,2016,OH,HAMILTON,39,61,39061,Dextropropoxyphene,3,17376,115276
4374,17673,2016,OH,HAMILTON,39,61,39061,Hydrocodone,82,17376,115276
4375,17674,2016,OH,HAMILTON,39,61,39061,Morphine,53,17376,115276
4376,17675,2016,OH,HANCOCK,39,63,39063,Acetyl fentanyl,6,941,115276
4377,17676,2016,OH,HANCOCK,39,63,39063,Furanyl fentanyl,12,941,115276
4378,17677,2016,OH,HANCOCK,39,63,39063,Oxymorphone,1,941,115276
4379,17681,2016,OH,HARDIN,39,65,39065,Furanyl fentanyl,2,186,115276
4380,17684,2016,OH,HARRISON,39,67,39067,Buprenorphine,3,49,115276
4381,17692,2016,OH,HIGHLAND,39,71,39071,Hydrocodone,3,379,115276
4382,17693,2016,OH,HOCKING,39,73,39073,Heroin,33,302,115276
4383,17694,2016,OH,HOCKING,39,73,39073,Methadone,1,302,115276
4384,17695,2016,OH,HURON,39,77,39077,Carfentanil,11,476,115276
4385,17696,2016,OH,HURON,39,77,39077,Heroin,91,476,115276
4386,17697,2016,OH,HURON,39,77,39077,Oxycodone,28,476,115276
4387,17698,2016,OH,HURON,39,77,39077,U-47700,1,476,115276
4388,17711,2016,OH,BUTLER,39,17,39017,Furanyl fentanyl,11,2706,115276
4389,17712,2016,OH,BUTLER,39,17,39017,Hydromorphone,2,2706,115276
4390,17729,2016,OH,CARROLL,39,19,39019,Furanyl fentanyl,2,56,115276
4391,17735,2016,OH,CHAMPAIGN,39,21,39021,Hydrocodone,2,275,115276
4392,17739,2016,OH,CLARK,39,23,39023,Fentanyl,73,915,115276
4393,17741,2016,OH,CLERMONT,39,25,39025,Oxycodone,64,1208,115276
4394,17742,2016,OH,CLINTON,39,27,39027,Acetyl fentanyl,10,542,115276
4395,17743,2016,OH,CLINTON,39,27,39027,Furanyl fentanyl,3,542,115276
4396,17744,2016,OH,CLINTON,39,27,39027,Methadone,2,542,115276
4397,17745,2016,OH,COSHOCTON,39,31,39031,Carfentanil,1,204,115276
4398,17746,2016,OH,CRAWFORD,39,33,39033,Buprenorphine,122,515,115276
4399,17747,2016,OH,CRAWFORD,39,33,39033,Morphine,4,515,115276
4400,17753,2016,OH,CUYAHOGA,39,35,39035,ANPP,20,17469,115276
4401,17754,2016,OH,CUYAHOGA,39,35,39035,p-Fluorofentanyl,6,17469,115276
4402,17755,2016,OH,CUYAHOGA,39,35,39035,Tramadol,94,17469,115276
4403,17757,2016,OH,DARKE,39,37,39037,Carfentanil,1,162,115276
4404,17758,2016,OH,DARKE,39,37,39037,Furanyl fentanyl,9,162,115276
4405,17760,2016,OH,DEFIANCE,39,39,39039,Acetyl fentanyl,6,658,115276
4406,17761,2016,OH,DEFIANCE,39,39,39039,Furanyl fentanyl,4,658,115276
4407,17762,2016,OH,DELAWARE,39,41,39041,Fentanyl,9,751,115276
4408,17767,2016,OH,ERIE,39,43,39043,Codeine,2,1267,115276
4409,17768,2016,OH,ERIE,39,43,39043,Hydrocodone,21,1267,115276
4410,17769,2016,OH,ERIE,39,43,39043,Oxycodone,63,1267,115276
4411,17770,2016,OH,ERIE,39,43,39043,Oxymorphone,17,1267,115276
4412,17775,2016,OH,FAYETTE,39,47,39047,Heroin,76,261,115276
4413,17781,2016,OH,FRANKLIN,39,49,39049,Acetyl fentanyl,10,9594,115276
4414,17782,2016,OH,FRANKLIN,39,49,39049,Hydromorphone,6,9594,115276
4415,17783,2016,OH,FRANKLIN,39,49,39049,Meperidine,1,9594,115276
4416,17791,2016,OH,GALLIA,39,53,39053,Furanyl fentanyl,1,516,115276
4417,17792,2016,OH,GALLIA,39,53,39053,Methadone,3,516,115276
4418,17797,2016,OH,GREENE,39,57,39057,Furanyl fentanyl,23,1323,115276
4419,17798,2016,OH,GREENE,39,57,39057,Methadone,1,1323,115276
4420,17802,2016,OH,BUTLER,39,17,39017,Fentanyl,247,2706,115276
4421,17803,2016,OH,BUTLER,39,17,39017,Heroin,538,2706,115276
4422,17817,2016,OH,CHAMPAIGN,39,21,39021,Fentanyl,25,275,115276
4423,17818,2016,OH,CHAMPAIGN,39,21,39021,Heroin,64,275,115276
4424,17834,2016,OH,CLERMONT,39,25,39025,Buprenorphine,47,1208,115276
4425,17835,2016,OH,CLERMONT,39,25,39025,Hydrocodone,10,1208,115276
4426,17836,2016,OH,CLINTON,39,27,39027,Buprenorphine,21,542,115276
4427,17837,2016,OH,CLINTON,39,27,39027,Codeine,2,542,115276
4428,17840,2016,OH,COSHOCTON,39,31,39031,Heroin,12,204,115276
4429,17841,2016,OH,CRAWFORD,39,33,39033,Fentanyl,8,515,115276
4430,17842,2016,OH,CRAWFORD,39,33,39033,Oxycodone,24,515,115276
4431,17847,2016,OH,CUYAHOGA,39,35,39035,Opiates,9,17469,115276
4432,17850,2016,OH,DEFIANCE,39,39,39039,Carfentanil,1,658,115276
4433,17851,2016,OH,DEFIANCE,39,39,39039,Heroin,123,658,115276
4434,17852,2016,OH,DELAWARE,39,41,39041,Furanyl fentanyl,2,751,115276
4435,17857,2016,OH,ERIE,39,43,39043,Methadone,2,1267,115276
4436,17858,2016,OH,ERIE,39,43,39043,U-47700,2,1267,115276
4437,17865,2016,OH,FAIRFIELD,39,45,39045,3-Methylfentanyl,1,1294,115276
4438,17866,2016,OH,FAIRFIELD,39,45,39045,Codeine,3,1294,115276
4439,17867,2016,OH,FAIRFIELD,39,45,39045,Morphine,4,1294,115276
4440,17871,2016,OH,FAYETTE,39,47,39047,Furanyl fentanyl,3,261,115276
4441,17872,2016,OH,FAYETTE,39,47,39047,Morphine,3,261,115276
4442,17876,2016,OH,FRANKLIN,39,49,39049,Carfentanil,8,9594,115276
4443,17880,2016,OH,FULTON,39,51,39051,Hydrocodone,2,144,115276
4444,17882,2016,OH,GALLIA,39,53,39053,Acetyl fentanyl,3,516,115276
4445,17883,2016,OH,GALLIA,39,53,39053,Fentanyl,21,516,115276
4446,17884,2016,OH,GALLIA,39,53,39053,Heroin,137,516,115276
4447,17893,2016,OH,GREENE,39,57,39057,o-Fluorofentanyl,1,1323,115276
4448,17899,2016,OH,GUERNSEY,39,59,39059,Carfentanil,2,704,115276
4449,17900,2016,OH,GUERNSEY,39,59,39059,Oxycodone,52,704,115276
4450,17910,2016,OH,CUYAHOGA,39,35,39035,Codeine,30,17469,115276
4451,17911,2016,OH,CUYAHOGA,39,35,39035,Furanyl fentanyl,22,17469,115276
4452,17913,2016,OH,DEFIANCE,39,39,39039,Oxycodone,14,658,115276
4453,17914,2016,OH,DEFIANCE,39,39,39039,Oxymorphone,1,658,115276
4454,17915,2016,OH,DELAWARE,39,41,39041,Heroin,158,751,115276
4455,17916,2016,OH,DELAWARE,39,41,39041,Methadone,1,751,115276
4456,17921,2016,OH,ERIE,39,43,39043,Acetyl fentanyl,12,1267,115276
4457,17929,2016,OH,FAIRFIELD,39,45,39045,Hydrocodone,19,1294,115276
4458,17934,2016,OH,FAYETTE,39,47,39047,U-47700,1,261,115276
4459,17942,2016,OH,FRANKLIN,39,49,39049,Oxycodone,597,9594,115276
4460,17943,2016,OH,FRANKLIN,39,49,39049,Oxymorphone,2,9594,115276
4461,17944,2016,OH,FRANKLIN,39,49,39049,p-Fluorobutyryl fentanyl,1,9594,115276
4462,17951,2016,OH,FULTON,39,51,39051,Acetyl fentanyl,1,144,115276
